,State_Name,District_Name,Crop,Area,Production
16418,Sikkim,WEST DISTRICT,Other Vegetables,6380,27680
16419,Sikkim,WEST DISTRICT,Potato,6240,24300
16420,Sikkim,WEST DISTRICT,Pulses total,2540,2280
16421,Sikkim,WEST DISTRICT,Rapeseed &Mustard,23785,17363
16422,Sikkim,WEST DISTRICT,Rice,69296,129103
16423,Sikkim,WEST DISTRICT,Small millets,19426,18494
16424,Sikkim,WEST DISTRICT,Soyabean,20986,17944
16425,Sikkim,WEST DISTRICT,Total foodgrain,26630,33140
16426,Sikkim,WEST DISTRICT,Urad,22658,19293
16427,Sikkim,WEST DISTRICT,Wheat,26950,35635
16428,Sikkim,WEST DISTRICT,other oilseeds,100,60
16429,Tamil Nadu,ARIYALUR,Arhar/Tur,1105,1090
16430,Tamil Nadu,ARIYALUR,Bajra,2677,6034
16431,Tamil Nadu,ARIYALUR,Banana,599,17851
16432,Tamil Nadu,ARIYALUR,Cashewnut,122383,23400
16433,Tamil Nadu,ARIYALUR,Castor seed,209,402
16434,Tamil Nadu,ARIYALUR,Coconut ,1325,4305557
16435,Tamil Nadu,ARIYALUR,Coriander,887,531
16436,Tamil Nadu,ARIYALUR,Cotton(lint),38887,103601
16437,Tamil Nadu,ARIYALUR,Dry chillies,4397,1532
16438,Tamil Nadu,ARIYALUR,Groundnut,72606,184426
16439,Tamil Nadu,ARIYALUR,Horse-gram,3,715
16440,Tamil Nadu,ARIYALUR,Jowar,14179,10676
16441,Tamil Nadu,ARIYALUR,Maize,74418,225935
16442,Tamil Nadu,ARIYALUR,Moong(Green Gram),87,388
16443,Tamil Nadu,ARIYALUR,Onion,137,1622
16444,Tamil Nadu,ARIYALUR,Ragi,176,805
16445,Tamil Nadu,ARIYALUR,Rice,141820,443995
16446,Tamil Nadu,ARIYALUR,Sesamum,1652,452
16447,Tamil Nadu,ARIYALUR,Small millets,850,1845
16448,Tamil Nadu,ARIYALUR,Sugarcane,48724,4249454
16449,Tamil Nadu,ARIYALUR,Sunflower,1593,2228
16450,Tamil Nadu,ARIYALUR,Sweet potato,4,386
16451,Tamil Nadu,ARIYALUR,Tapioca,977,25152
16452,Tamil Nadu,ARIYALUR,Turmeric,192,1235
16453,Tamil Nadu,ARIYALUR,Urad,10399,6491
16454,Tamil Nadu,COIMBATORE,Arecanut,16384,27642
16455,Tamil Nadu,COIMBATORE,Arhar/Tur,10194,7026
16456,Tamil Nadu,COIMBATORE,Ash Gourd,234,0
16457,Tamil Nadu,COIMBATORE,Bajra,5400,10501
16458,Tamil Nadu,COIMBATORE,Banana,114928,4549868
16459,Tamil Nadu,COIMBATORE,Beans & Mutter(Vegetable),4,0
16460,Tamil Nadu,COIMBATORE,Beet Root,555,0
16461,Tamil Nadu,COIMBATORE,Bhindi,729,7902
16462,Tamil Nadu,COIMBATORE,Bitter Gourd,415,0
16463,Tamil Nadu,COIMBATORE,Black pepper,1287,261
16464,Tamil Nadu,COIMBATORE,Bottle Gourd,18,0
16465,Tamil Nadu,COIMBATORE,Brinjal,1174,12595
16466,Tamil Nadu,COIMBATORE,Cabbage,5,318
16467,Tamil Nadu,COIMBATORE,Cardamom,9077,1072
16468,Tamil Nadu,COIMBATORE,Cashewnut,2242,996
16469,Tamil Nadu,COIMBATORE,Castor seed,6325,2376.39
16470,Tamil Nadu,COIMBATORE,Cauliflower,114,0
16471,Tamil Nadu,COIMBATORE,Citrus Fruit,115,124
16472,Tamil Nadu,COIMBATORE,Coconut ,935304,2478642716
16473,Tamil Nadu,COIMBATORE,Coriander,11379,5132
16474,Tamil Nadu,COIMBATORE,Cotton(lint),97761,156901
16475,Tamil Nadu,COIMBATORE,Cucumber,80,0
16476,Tamil Nadu,COIMBATORE,Drum Stick,105,0
16477,Tamil Nadu,COIMBATORE,Dry chillies,18856,15995
16478,Tamil Nadu,COIMBATORE,Dry ginger,6,102
16479,Tamil Nadu,COIMBATORE,Garlic,3,15
16480,Tamil Nadu,COIMBATORE,Gram,52041,41623
16481,Tamil Nadu,COIMBATORE,Grapes,733,8420
16482,Tamil Nadu,COIMBATORE,Groundnut,290715,452387
16483,Tamil Nadu,COIMBATORE,Guar seed,11939,118374
16484,Tamil Nadu,COIMBATORE,Horse-gram,66645,26234
16485,Tamil Nadu,COIMBATORE,Jack Fruit,27,282
16486,Tamil Nadu,COIMBATORE,Jowar,1032411,521559
16487,Tamil Nadu,COIMBATORE,Korra,4,3
16488,Tamil Nadu,COIMBATORE,Lab-Lab,363,0
16489,Tamil Nadu,COIMBATORE,Maize,230830,665597
16490,Tamil Nadu,COIMBATORE,Mango,7641,39815
16491,Tamil Nadu,COIMBATORE,Moong(Green Gram),64513,27187
16492,Tamil Nadu,COIMBATORE,Onion,32302,428733
16493,Tamil Nadu,COIMBATORE,Orange,30,52
16494,Tamil Nadu,COIMBATORE,Other Cereals & Millets,10,6
16495,Tamil Nadu,COIMBATORE,Other Citrus Fruit,375,0
16496,Tamil Nadu,COIMBATORE,Other Fresh Fruits,707,0
16497,Tamil Nadu,COIMBATORE,Other Kharif pulses,70772,15522
16498,Tamil Nadu,COIMBATORE,Other Vegetables,948,0
16499,Tamil Nadu,COIMBATORE,Papaya,367,0
16500,Tamil Nadu,COIMBATORE,Pome Fruit,328,1996
16501,Tamil Nadu,COIMBATORE,Pome Granet,89,0
16502,Tamil Nadu,COIMBATORE,Pulses total,78361,33420
16503,Tamil Nadu,COIMBATORE,Pump Kin,387,0
16504,Tamil Nadu,COIMBATORE,Ragi,2897,5169
16505,Tamil Nadu,COIMBATORE,Rapeseed &Mustard,13,360
16506,Tamil Nadu,COIMBATORE,Redish,27,0
16507,Tamil Nadu,COIMBATORE,Ribed Guard,158,0
16508,Tamil Nadu,COIMBATORE,Rice,125905,454639
16509,Tamil Nadu,COIMBATORE,Samai,158,90
16510,Tamil Nadu,COIMBATORE,Sannhamp,6,5
16511,Tamil Nadu,COIMBATORE,Sesamum,13253,5307
16512,Tamil Nadu,COIMBATORE,Small millets,4781,3549
16513,Tamil Nadu,COIMBATORE,Snak Guard,193,0
16514,Tamil Nadu,COIMBATORE,Soyabean,19,357
16515,Tamil Nadu,COIMBATORE,Sugarcane,117779,24573391
16516,Tamil Nadu,COIMBATORE,Sunflower,3359,4411
16517,Tamil Nadu,COIMBATORE,Sweet potato,11,169
16518,Tamil Nadu,COIMBATORE,Tapioca,12005,460144
16519,Tamil Nadu,COIMBATORE,Tobacco,5537,9438
16520,Tamil Nadu,COIMBATORE,Tomato,8795,109215
16521,Tamil Nadu,COIMBATORE,Total foodgrain,327553,171392
16522,Tamil Nadu,COIMBATORE,Turmeric,30136,215325
16523,Tamil Nadu,COIMBATORE,Urad,42501,21634
16524,Tamil Nadu,COIMBATORE,Varagu,1,1
16525,Tamil Nadu,COIMBATORE,Water Melon,53,0
16526,Tamil Nadu,COIMBATORE,Wheat,140,1080
16527,Tamil Nadu,COIMBATORE,Yam,10,0
16528,Tamil Nadu,CUDDALORE,Arecanut,7,11
16529,Tamil Nadu,CUDDALORE,Arhar/Tur,16267,11841
16530,Tamil Nadu,CUDDALORE,Ash Gourd,15,0
16531,Tamil Nadu,CUDDALORE,Bajra,69388,143734
16532,Tamil Nadu,CUDDALORE,Banana,58344,1813883
16533,Tamil Nadu,CUDDALORE,Bhindi,148,1068
16534,Tamil Nadu,CUDDALORE,Bitter Gourd,115,0
16535,Tamil Nadu,CUDDALORE,Bottle Gourd,1,0
16536,Tamil Nadu,CUDDALORE,Brinjal,546,5215
16537,Tamil Nadu,CUDDALORE,Cashewnut,397108,236972
16538,Tamil Nadu,CUDDALORE,Castor seed,1660,965.16
16539,Tamil Nadu,CUDDALORE,Citrus Fruit,120,130
16540,Tamil Nadu,CUDDALORE,Coconut ,25074,59557058
16541,Tamil Nadu,CUDDALORE,Coriander,34504,7372
16542,Tamil Nadu,CUDDALORE,Cotton(lint),54333,94220
16543,Tamil Nadu,CUDDALORE,Cucumber,32,0
16544,Tamil Nadu,CUDDALORE,Drum Stick,128,0
16545,Tamil Nadu,CUDDALORE,Dry chillies,1578,843
16546,Tamil Nadu,CUDDALORE,Garlic,57,338
16547,Tamil Nadu,CUDDALORE,Gram,5,2
16548,Tamil Nadu,CUDDALORE,Groundnut,399825,981753
16549,Tamil Nadu,CUDDALORE,Guar seed,38500,408093
16550,Tamil Nadu,CUDDALORE,Horse-gram,1376,598
16551,Tamil Nadu,CUDDALORE,Jack Fruit,1056,11077
16552,Tamil Nadu,CUDDALORE,Jowar,28723,23614
16553,Tamil Nadu,CUDDALORE,Korra,98,122
16554,Tamil Nadu,CUDDALORE,Lab-Lab,61,0
16555,Tamil Nadu,CUDDALORE,Maize,117986,244792
16556,Tamil Nadu,CUDDALORE,Mango,1134,5745
16557,Tamil Nadu,CUDDALORE,Moong(Green Gram),61534,33419
16558,Tamil Nadu,CUDDALORE,Onion,1022,9013
16559,Tamil Nadu,CUDDALORE,Other Cereals & Millets,1339,1386
16560,Tamil Nadu,CUDDALORE,Other Citrus Fruit,1,0
16561,Tamil Nadu,CUDDALORE,Other Fresh Fruits,14,0
16562,Tamil Nadu,CUDDALORE,Other Kharif pulses,1751,434
16563,Tamil Nadu,CUDDALORE,Other Vegetables,271,0
16564,Tamil Nadu,CUDDALORE,Pome Fruit,992,6083
16565,Tamil Nadu,CUDDALORE,Potato,2,34
16566,Tamil Nadu,CUDDALORE,Pulses total,105100,63332
16567,Tamil Nadu,CUDDALORE,Pump Kin,12,0
16568,Tamil Nadu,CUDDALORE,Ragi,7925,14423
16569,Tamil Nadu,CUDDALORE,Rapeseed &Mustard,17,10
16570,Tamil Nadu,CUDDALORE,Redish,11,0
16571,Tamil Nadu,CUDDALORE,Ribed Guard,7,0
16572,Tamil Nadu,CUDDALORE,Rice,1937133,5961367
16573,Tamil Nadu,CUDDALORE,Sannhamp,58,42
16574,Tamil Nadu,CUDDALORE,Sesamum,71776,31125
16575,Tamil Nadu,CUDDALORE,Small millets,31628,60904
16576,Tamil Nadu,CUDDALORE,Snak Guard,353,0
16577,Tamil Nadu,CUDDALORE,Sugarcane,573322,90023843
16578,Tamil Nadu,CUDDALORE,Sunflower,4224,3650
16579,Tamil Nadu,CUDDALORE,Sweet potato,2462,30959
16580,Tamil Nadu,CUDDALORE,Tapioca,63080,2455419
16581,Tamil Nadu,CUDDALORE,Tobacco,32,46
16582,Tamil Nadu,CUDDALORE,Tomato,18,206
16583,Tamil Nadu,CUDDALORE,Total foodgrain,377034,454647
16584,Tamil Nadu,CUDDALORE,Turmeric,2173,11144
16585,Tamil Nadu,CUDDALORE,Urad,713880,353743
16586,Tamil Nadu,CUDDALORE,Varagu,8551,9677
16587,Tamil Nadu,CUDDALORE,Water Melon,10,0
16588,Tamil Nadu,DHARMAPURI,Arecanut,3099,7109
16589,Tamil Nadu,DHARMAPURI,Arhar/Tur,116112,95592
16590,Tamil Nadu,DHARMAPURI,Ash Gourd,18,0
16591,Tamil Nadu,DHARMAPURI,Bajra,41893,76847
16592,Tamil Nadu,DHARMAPURI,Banana,15665,751126
16593,Tamil Nadu,DHARMAPURI,Beans & Mutter(Vegetable),875,0
16594,Tamil Nadu,DHARMAPURI,Beet Root,167,0
16595,Tamil Nadu,DHARMAPURI,Bhindi,711,5246
16596,Tamil Nadu,DHARMAPURI,Bitter Gourd,31,0
16597,Tamil Nadu,DHARMAPURI,Black pepper,25,1075
16598,Tamil Nadu,DHARMAPURI,Bottle Gourd,8,0
16599,Tamil Nadu,DHARMAPURI,Brinjal,752,6959
16600,Tamil Nadu,DHARMAPURI,Cabbage,1114,58632
16601,Tamil Nadu,DHARMAPURI,Cardamom,328,381
16602,Tamil Nadu,DHARMAPURI,Carrot,115,0
16603,Tamil Nadu,DHARMAPURI,Cashewnut,51,1094
16604,Tamil Nadu,DHARMAPURI,Castor seed,36795,11559.16
16605,Tamil Nadu,DHARMAPURI,Cauliflower,195,0
16606,Tamil Nadu,DHARMAPURI,Citrus Fruit,113,124
16607,Tamil Nadu,DHARMAPURI,Coconut ,106554,161435433
16608,Tamil Nadu,DHARMAPURI,Coriander,8307,2711
16609,Tamil Nadu,DHARMAPURI,Cotton(lint),175332,360290
16610,Tamil Nadu,DHARMAPURI,Cucumber,159,0
16611,Tamil Nadu,DHARMAPURI,Drum Stick,41,0
16612,Tamil Nadu,DHARMAPURI,Dry chillies,9541,7026
16613,Tamil Nadu,DHARMAPURI,Dry ginger,15,458
16614,Tamil Nadu,DHARMAPURI,Garlic,760,3795
16615,Tamil Nadu,DHARMAPURI,Gram,14955,6967
16616,Tamil Nadu,DHARMAPURI,Grapes,121,2052
16617,Tamil Nadu,DHARMAPURI,Groundnut,519985,917663
16618,Tamil Nadu,DHARMAPURI,Guar seed,25826,224821
16619,Tamil Nadu,DHARMAPURI,Horse-gram,468544,226246
16620,Tamil Nadu,DHARMAPURI,Jack Fruit,74,778
16621,Tamil Nadu,DHARMAPURI,Jowar,274229,350605
16622,Tamil Nadu,DHARMAPURI,Korra,361,133
16623,Tamil Nadu,DHARMAPURI,Lab-Lab,72,0
16624,Tamil Nadu,DHARMAPURI,Maize,27167,134046
16625,Tamil Nadu,DHARMAPURI,Mango,41700,391602
16626,Tamil Nadu,DHARMAPURI,Moong(Green Gram),43393,21073
16627,Tamil Nadu,DHARMAPURI,Onion,7396,63584
16628,Tamil Nadu,DHARMAPURI,Orange,1,2
16629,Tamil Nadu,DHARMAPURI,Other Cereals & Millets,48593,40573
16630,Tamil Nadu,DHARMAPURI,Other Citrus Fruit,37,0
16631,Tamil Nadu,DHARMAPURI,Other Fresh Fruits,587,0
16632,Tamil Nadu,DHARMAPURI,Other Kharif pulses,93575,21476
16633,Tamil Nadu,DHARMAPURI,Other Vegetables,371,0
16634,Tamil Nadu,DHARMAPURI,Papaya,89,0
16635,Tamil Nadu,DHARMAPURI,Pineapple,1,31
16636,Tamil Nadu,DHARMAPURI,Pome Fruit,675,3838
16637,Tamil Nadu,DHARMAPURI,Pome Granet,72,0
16638,Tamil Nadu,DHARMAPURI,Potato,1456,35565
16639,Tamil Nadu,DHARMAPURI,Pulses total,207649,104740
16640,Tamil Nadu,DHARMAPURI,Pump Kin,31,0
16641,Tamil Nadu,DHARMAPURI,Ragi,699053,1252764
16642,Tamil Nadu,DHARMAPURI,Rapeseed &Mustard,2698,1375
16643,Tamil Nadu,DHARMAPURI,Redish,454,0
16644,Tamil Nadu,DHARMAPURI,Ribed Guard,12,0
16645,Tamil Nadu,DHARMAPURI,Rice,556128,1970303
16646,Tamil Nadu,DHARMAPURI,Samai,74414,59694
16647,Tamil Nadu,DHARMAPURI,Sannhamp,658,482
16648,Tamil Nadu,DHARMAPURI,Sesamum,24146,10895
16649,Tamil Nadu,DHARMAPURI,Small millets,171733,141896
16650,Tamil Nadu,DHARMAPURI,Snak Guard,16,0
16651,Tamil Nadu,DHARMAPURI,Sugarcane,302334,43528392
16652,Tamil Nadu,DHARMAPURI,Sunflower,19012,19801
16653,Tamil Nadu,DHARMAPURI,Sweet potato,1414,22792
16654,Tamil Nadu,DHARMAPURI,Tapioca,287516,9953513
16655,Tamil Nadu,DHARMAPURI,Tobacco,877,1208
16656,Tamil Nadu,DHARMAPURI,Tomato,7934,136798
16657,Tamil Nadu,DHARMAPURI,Total foodgrain,603506,450611
16658,Tamil Nadu,DHARMAPURI,Turmeric,57606,232623
16659,Tamil Nadu,DHARMAPURI,Urad,87675,46161
16660,Tamil Nadu,DHARMAPURI,Varagu,368,281
16661,Tamil Nadu,DHARMAPURI,Water Melon,26,0
16662,Tamil Nadu,DHARMAPURI,Yam,1,0
16663,Tamil Nadu,DINDIGUL,Apple,7,0
16664,Tamil Nadu,DINDIGUL,Arecanut,543,1462
16665,Tamil Nadu,DINDIGUL,Arhar/Tur,25297,17442
16666,Tamil Nadu,DINDIGUL,Ash Gourd,1,0
16667,Tamil Nadu,DINDIGUL,Bajra,94382,173930
16668,Tamil Nadu,DINDIGUL,Banana,51688,1760812
16669,Tamil Nadu,DINDIGUL,Beans & Mutter(Vegetable),1545,0
16670,Tamil Nadu,DINDIGUL,Beet Root,63,0
16671,Tamil Nadu,DINDIGUL,Bhindi,706,4005
16672,Tamil Nadu,DINDIGUL,Bitter Gourd,288,0
16673,Tamil Nadu,DINDIGUL,Black pepper,7713,2792
16674,Tamil Nadu,DINDIGUL,Bottle Gourd,16,0
16675,Tamil Nadu,DINDIGUL,Brinjal,1085,8249
16676,Tamil Nadu,DINDIGUL,Cabbage,40,2426
16677,Tamil Nadu,DINDIGUL,Cardamom,2919,294
16678,Tamil Nadu,DINDIGUL,Carrot,1317,0
16679,Tamil Nadu,DINDIGUL,Cashewnut,5609,2303
16680,Tamil Nadu,DINDIGUL,Castor seed,3237,1153.44
16681,Tamil Nadu,DINDIGUL,Cauliflower,390,0
16682,Tamil Nadu,DINDIGUL,Citrus Fruit,5545,5965
16683,Tamil Nadu,DINDIGUL,Coconut ,262317,742576136
16684,Tamil Nadu,DINDIGUL,Coriander,2422,655
16685,Tamil Nadu,DINDIGUL,Cotton(lint),61956,156280
16686,Tamil Nadu,DINDIGUL,Cucumber,130,0
16687,Tamil Nadu,DINDIGUL,Drum Stick,2844,0
16688,Tamil Nadu,DINDIGUL,Dry chillies,21151,17040
16689,Tamil Nadu,DINDIGUL,Dry ginger,121,2834
16690,Tamil Nadu,DINDIGUL,Garlic,4399,26824
16691,Tamil Nadu,DINDIGUL,Gram,8600,4580
16692,Tamil Nadu,DINDIGUL,Grapes,392,7300
16693,Tamil Nadu,DINDIGUL,Groundnut,283862,695163
16694,Tamil Nadu,DINDIGUL,Guar seed,6655,63883
16695,Tamil Nadu,DINDIGUL,Horse-gram,64649,27888
16696,Tamil Nadu,DINDIGUL,Jack Fruit,618,6433
16697,Tamil Nadu,DINDIGUL,Jowar,658284,844034
16698,Tamil Nadu,DINDIGUL,Korra,199,56
16699,Tamil Nadu,DINDIGUL,Lab-Lab,2397,0
16700,Tamil Nadu,DINDIGUL,Maize,567465,2095891
16701,Tamil Nadu,DINDIGUL,Mango,26513,78831
16702,Tamil Nadu,DINDIGUL,Mesta,5,23
16703,Tamil Nadu,DINDIGUL,Moong(Green Gram),63677,34057
16704,Tamil Nadu,DINDIGUL,Onion,53606,418375
16705,Tamil Nadu,DINDIGUL,Orange,3766,6620
16706,Tamil Nadu,DINDIGUL,Other Cereals & Millets,1520,1394
16707,Tamil Nadu,DINDIGUL,Other Citrus Fruit,321,0
16708,Tamil Nadu,DINDIGUL,Other Fresh Fruits,2037,0
16709,Tamil Nadu,DINDIGUL,Other Kharif pulses,88405,18508
16710,Tamil Nadu,DINDIGUL,Other Vegetables,669,0
16711,Tamil Nadu,DINDIGUL,Papaya,14,0
16712,Tamil Nadu,DINDIGUL,Peach,38,0
16713,Tamil Nadu,DINDIGUL,Pear,2550,0
16714,Tamil Nadu,DINDIGUL,Pineapple,102,3049
16715,Tamil Nadu,DINDIGUL,Plums,787,0
16716,Tamil Nadu,DINDIGUL,Pome Fruit,2625,15448
16717,Tamil Nadu,DINDIGUL,Pome Granet,507,0
16718,Tamil Nadu,DINDIGUL,Potato,30209,394051
16719,Tamil Nadu,DINDIGUL,Pulses total,86888,40293
16720,Tamil Nadu,DINDIGUL,Pump Kin,27,0
16721,Tamil Nadu,DINDIGUL,Ragi,3639,6765
16722,Tamil Nadu,DINDIGUL,Rapeseed &Mustard,33,7
16723,Tamil Nadu,DINDIGUL,Redish,54,0
16724,Tamil Nadu,DINDIGUL,Ribed Guard,3,0
16725,Tamil Nadu,DINDIGUL,Rice,319616,1329838
16726,Tamil Nadu,DINDIGUL,Samai,1851,1673
16727,Tamil Nadu,DINDIGUL,Sannhamp,617,805
16728,Tamil Nadu,DINDIGUL,Sesamum,33414,16432
16729,Tamil Nadu,DINDIGUL,Small millets,14102,5621
16730,Tamil Nadu,DINDIGUL,Snak Guard,133,0
16731,Tamil Nadu,DINDIGUL,Soyabean,11,357
16732,Tamil Nadu,DINDIGUL,Sugarcane,99241,15871781
16733,Tamil Nadu,DINDIGUL,Sunflower,23066,37087
16734,Tamil Nadu,DINDIGUL,Sweet potato,1015,14998
16735,Tamil Nadu,DINDIGUL,Tapioca,4219,154689
16736,Tamil Nadu,DINDIGUL,Tobacco,14778,22091
16737,Tamil Nadu,DINDIGUL,Tomato,3349,23522
16738,Tamil Nadu,DINDIGUL,Total foodgrain,320986,307906
16739,Tamil Nadu,DINDIGUL,Turmeric,532,2847
16740,Tamil Nadu,DINDIGUL,Turnip,1,0
16741,Tamil Nadu,DINDIGUL,Urad,110615,63143
16742,Tamil Nadu,DINDIGUL,Varagu,246,250
16743,Tamil Nadu,DINDIGUL,Water Melon,13,0
16744,Tamil Nadu,DINDIGUL,Wheat,1,0
16745,Tamil Nadu,ERODE,Arecanut,1908,5356
16746,Tamil Nadu,ERODE,Arhar/Tur,23550,19424
16747,Tamil Nadu,ERODE,Ash Gourd,57,0
16748,Tamil Nadu,ERODE,Bajra,12585,18106
16749,Tamil Nadu,ERODE,Banana,95219,4101341
16750,Tamil Nadu,ERODE,Beans & Mutter(Vegetable),168,0
16751,Tamil Nadu,ERODE,Beet Root,26,0
16752,Tamil Nadu,ERODE,Bhindi,299,2165
16753,Tamil Nadu,ERODE,Bitter Gourd,11,0
16754,Tamil Nadu,ERODE,Black pepper,64,1442
16755,Tamil Nadu,ERODE,Bottle Gourd,4,0
16756,Tamil Nadu,ERODE,Brinjal,648,6203
16757,Tamil Nadu,ERODE,Cabbage,39,2371
16758,Tamil Nadu,ERODE,Cardamom,65,2504
16759,Tamil Nadu,ERODE,Carrot,2,0
16760,Tamil Nadu,ERODE,Cashewnut,727,345
16761,Tamil Nadu,ERODE,Castor seed,20877,6080.37
16762,Tamil Nadu,ERODE,Cauliflower,13,0
16763,Tamil Nadu,ERODE,Citrus Fruit,177,190
16764,Tamil Nadu,ERODE,Coconut ,154281,306626585
16765,Tamil Nadu,ERODE,Coriander,102,1102
16766,Tamil Nadu,ERODE,Cotton(lint),77901,182787
16767,Tamil Nadu,ERODE,Cucumber,9,0
16768,Tamil Nadu,ERODE,Drum Stick,1102,8
16769,Tamil Nadu,ERODE,Dry chillies,11510,8889
16770,Tamil Nadu,ERODE,Dry ginger,52,999
16771,Tamil Nadu,ERODE,Garlic,609,3366
16772,Tamil Nadu,ERODE,Gram,773,960
16773,Tamil Nadu,ERODE,Grapes,10,213
16774,Tamil Nadu,ERODE,Groundnut,613925,1053571
16775,Tamil Nadu,ERODE,Guar seed,22994,310638
16776,Tamil Nadu,ERODE,Horse-gram,83933,25629
16777,Tamil Nadu,ERODE,Jack Fruit,26,274
16778,Tamil Nadu,ERODE,Jowar,82647,61917
16779,Tamil Nadu,ERODE,Jute,2,357
16780,Tamil Nadu,ERODE,Korra,4,3
16781,Tamil Nadu,ERODE,Lab-Lab,350,0
16782,Tamil Nadu,ERODE,Maize,189947,900840
16783,Tamil Nadu,ERODE,Mango,2001,10173
16784,Tamil Nadu,ERODE,Mesta,6,24
16785,Tamil Nadu,ERODE,Moong(Green Gram),65648,31545
16786,Tamil Nadu,ERODE,Onion,36828,424700
16787,Tamil Nadu,ERODE,Orange,141,258
16788,Tamil Nadu,ERODE,Other Cereals & Millets,29,16
16789,Tamil Nadu,ERODE,Other Citrus Fruit,296,0
16790,Tamil Nadu,ERODE,Other Fresh Fruits,277,0
16791,Tamil Nadu,ERODE,Other Kharif pulses,46403,11206
16792,Tamil Nadu,ERODE,Other Vegetables,351,0
16793,Tamil Nadu,ERODE,Papaya,71,0
16794,Tamil Nadu,ERODE,Plums,13,0
16795,Tamil Nadu,ERODE,Pome Fruit,354,2160
16796,Tamil Nadu,ERODE,Pome Granet,24,0
16797,Tamil Nadu,ERODE,Potato,1655,28084
16798,Tamil Nadu,ERODE,Pulses total,61318,22762
16799,Tamil Nadu,ERODE,Pump Kin,161,0
16800,Tamil Nadu,ERODE,Ragi,136312,171672
16801,Tamil Nadu,ERODE,Rapeseed &Mustard,989,223
16802,Tamil Nadu,ERODE,Ribed Guard,25,0
16803,Tamil Nadu,ERODE,Rice,689830,2962527
16804,Tamil Nadu,ERODE,Samai,35,25
16805,Tamil Nadu,ERODE,Sannhamp,3860,2813
16806,Tamil Nadu,ERODE,Sesamum,213703,159853
16807,Tamil Nadu,ERODE,Small millets,11588,8590
16808,Tamil Nadu,ERODE,Snak Guard,24,0
16809,Tamil Nadu,ERODE,Soyabean,13,357
16810,Tamil Nadu,ERODE,Sugarcane,512997,85686869
16811,Tamil Nadu,ERODE,Sunflower,22713,48348
16812,Tamil Nadu,ERODE,Sweet potato,135,2284
16813,Tamil Nadu,ERODE,Tapioca,85327,3676691
16814,Tamil Nadu,ERODE,Tobacco,37849,62472
16815,Tamil Nadu,ERODE,Tomato,1255,15980
16816,Tamil Nadu,ERODE,Total foodgrain,255628,344044
16817,Tamil Nadu,ERODE,Turmeric,125519,785005
16818,Tamil Nadu,ERODE,Urad,44600,22241
16819,Tamil Nadu,ERODE,Water Melon,15,0
16820,Tamil Nadu,ERODE,Yam,705,0
16821,Tamil Nadu,KANCHIPURAM,Arhar/Tur,762,582.1
16822,Tamil Nadu,KANCHIPURAM,Ash Gourd,65,0
16823,Tamil Nadu,KANCHIPURAM,Bajra,562,1048
16824,Tamil Nadu,KANCHIPURAM,Banana,3483,146511
16825,Tamil Nadu,KANCHIPURAM,Bhindi,769,7026
16826,Tamil Nadu,KANCHIPURAM,Bitter Gourd,83,0
16827,Tamil Nadu,KANCHIPURAM,Bottle Gourd,10,0
16828,Tamil Nadu,KANCHIPURAM,Brinjal,894,11573
16829,Tamil Nadu,KANCHIPURAM,Cardamom,3,357
16830,Tamil Nadu,KANCHIPURAM,Cashewnut,4827,1935
16831,Tamil Nadu,KANCHIPURAM,Castor seed,50,1435
16832,Tamil Nadu,KANCHIPURAM,Citrus Fruit,77,84
16833,Tamil Nadu,KANCHIPURAM,Coconut ,37689,60340843
16834,Tamil Nadu,KANCHIPURAM,Coriander,68,21
16835,Tamil Nadu,KANCHIPURAM,Cotton(lint),1368,2925
16836,Tamil Nadu,KANCHIPURAM,Cucumber,122,0
16837,Tamil Nadu,KANCHIPURAM,Drum Stick,10,0
16838,Tamil Nadu,KANCHIPURAM,Dry chillies,3070,2365
16839,Tamil Nadu,KANCHIPURAM,Garlic,14,75
16840,Tamil Nadu,KANCHIPURAM,Gram,38,379
16841,Tamil Nadu,KANCHIPURAM,Groundnut,440703,1305177
16842,Tamil Nadu,KANCHIPURAM,Guar seed,8256,103950
16843,Tamil Nadu,KANCHIPURAM,Horse-gram,670,1733
16844,Tamil Nadu,KANCHIPURAM,Jack Fruit,28,294
16845,Tamil Nadu,KANCHIPURAM,Jowar,115,195
16846,Tamil Nadu,KANCHIPURAM,Lab-Lab,16,0
16847,Tamil Nadu,KANCHIPURAM,Maize,146,909
16848,Tamil Nadu,KANCHIPURAM,Mango,4577,10527
16849,Tamil Nadu,KANCHIPURAM,Moong(Green Gram),15791,7497
16850,Tamil Nadu,KANCHIPURAM,Onion,14,128
16851,Tamil Nadu,KANCHIPURAM,Other Citrus Fruit,65,0
16852,Tamil Nadu,KANCHIPURAM,Other Fresh Fruits,50,0
16853,Tamil Nadu,KANCHIPURAM,Other Kharif pulses,4992,1307
16854,Tamil Nadu,KANCHIPURAM,Other Vegetables,233,0
16855,Tamil Nadu,KANCHIPURAM,Papaya,3,0
16856,Tamil Nadu,KANCHIPURAM,Pome Fruit,436,2648
16857,Tamil Nadu,KANCHIPURAM,Potato,9,136
16858,Tamil Nadu,KANCHIPURAM,Pulses total,19159,8422
16859,Tamil Nadu,KANCHIPURAM,Pump Kin,101,0
16860,Tamil Nadu,KANCHIPURAM,Ragi,22753,48412
